position,caller,owner,healthFactor,healthFactorRaw,isLiquidatable,status,error
0xD59Ec03DfB4A48e163D751c20dC108dFaAEcc9Ba,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xE8023FF9FAfe43b0Bb2a3a512BFfc75483419CC9,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x9FF840ACbC83c496F00de8c34b0017348412379c,0x353B90913ffb62FcA5753416E8BeD68829E5bE7a,0x353B90913ffb62FcA5753416E8BeD68829E5bE7a,1.000348,1000347635577751229,false,HEALTHY,""
0x5211e35A589ADbf81E272cc304130Bba24E09816,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,1.224120,1224120016512465682,false,HEALTHY,""
0xDFB37bdc7ba434629a7A4119e6b6E94ff563a0E5,0xA371073471811c5c56EbE8e45f46Db63BBfd12f0,0xA371073471811c5c56EbE8e45f46Db63BBfd12f0,1.084541,1084541011238581654,false,HEALTHY,""
0x18E8EC981135f6BA93AbfDc7022B2e3Ea5C65688,0x46BE25840C317D6a0c3759688bF13061c64079E9,0x46BE25840C317D6a0c3759688bF13061c64079E9,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xF2DBC9d446a90c40cb351a3549FBA8aF5e9B6f52,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,1.124661,1124660857837316762,false,HEALTHY,""
0xB00661D3d78eD4C96EAaFC6bE474D00c7Faad897,0x17424cCcCae665Fa85C3d424540e9FA87a5AF3a5,0x17424cCcCae665Fa85C3d424540e9FA87a5AF3a5,1.481440,1481440403423181100,false,HEALTHY,""
0xe8f97DECeC0ae7c878817F5A99340A18deFA6692,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,1.191695,1191694663013461183,false,HEALTHY,""
0x8f5415252712d99a5A7f7A9CA48Eb118c68a7C17,0xeDee4752e5a2F595151c94762fB38e5730357785,0xeDee4752e5a2F595151c94762fB38e5730357785,1.763046,1763045784363178754,false,HEALTHY,""
0x429061241Cfe2d5791D86B80A97A9D5bAc5F1363,0xeDee4752e5a2F595151c94762fB38e5730357785,0xeDee4752e5a2F595151c94762fB38e5730357785,1.763700,1763700428801052237,false,HEALTHY,""
0xc651b275fEB01FC3Df8DC076FafcD0612a6056da,0xeDee4752e5a2F595151c94762fB38e5730357785,0xeDee4752e5a2F595151c94762fB38e5730357785,1.155696,1155695576789736458,false,HEALTHY,""
0x6aB967266C61D1113DB09E8dD682677DC1fd1702,0xeDee4752e5a2F595151c94762fB38e5730357785,0xeDee4752e5a2F595151c94762fB38e5730357785,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xe1a678db2ED59E11c58500d1084B09A5a1C8E07E,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x475753799b91244C0325af8C8f480Af20aE510C4,0x05B2716d750f50C4Fcd2110C5bFF3f74bf0910E6,0x05B2716d750f50C4Fcd2110C5bFF3f74bf0910E6,1.058506,1058506047018347756,false,HEALTHY,""
0xa2Cc117a97c4EeCEAA9b1292E714871383f610c1,0x5c226cFA6095b34B9667fE3cAE36a9A4fd61F019,0x5c226cFA6095b34B9667fE3cAE36a9A4fd61F019,1.058506,1058506139614820981,false,HEALTHY,""
0x4dcE1a2D4D97a1954901fc0C99AF7dcD0022F066,0xea6f4A6EdCD8BFfAA95BC38A356E9039210e36C4,0xea6f4A6EdCD8BFfAA95BC38A356E9039210e36C4,1.058509,1058509343843532943,false,HEALTHY,""
0x449419B6552E4c115C34F9411660b43758847C5a,0x143a87aD2225e75609f1348461117B59A3E557F5,0x143a87aD2225e75609f1348461117B59A3E557F5,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x58f6CadF4D9394abFb1b699dDB40d9803E28d35b,0x143a87aD2225e75609f1348461117B59A3E557F5,0x143a87aD2225e75609f1348461117B59A3E557F5,1.058510,1058509913231194456,false,HEALTHY,""
0x67eBcE53cAb7d1254AeCEFe9D777903763ca3523,0x580E2A5A0246D7d151D3252c556e92f7587628DF,0x580E2A5A0246D7d151D3252c556e92f7587628DF,1.058510,1058510021052002275,false,HEALTHY,""
0x63DfbdB534BCdEAe41f1d09B42853104839D8Aa2,0xD32c02B6E897B0A75C0FD9DD0d529c739A0430a5,0xD32c02B6E897B0A75C0FD9DD0d529c739A0430a5,1.058509,1058509229832696161,false,HEALTHY,""
0x9239F20d6ce2E50aB65F7dc80Fb9A7A259830fE0,0x5F0ef9ca677A3df3B89060B13593Ec528aE91f9E,0x5F0ef9ca677A3df3B89060B13593Ec528aE91f9E,1.058510,1058509756678249871,false,HEALTHY,""
0x84AE5A6493014395395818ab4bBD69A6bD3b122f,0x9D8Ca8a9ff83e706b15Ba20Bc8722A7bf3742160,0x9D8Ca8a9ff83e706b15Ba20Bc8722A7bf3742160,1.058511,1058510593094380390,false,HEALTHY,""
0xf78C3480D1ed8E366D1505f5a4FC9306BaE5f36A,0xf7ead3BEb35F90df555F8cB1b10cFec286cc8aF5,0xf7ead3BEb35F90df555F8cB1b10cFec286cc8aF5,1.058511,1058511317624604741,false,HEALTHY,""
0xa5E5c561F0583160DDcAb6E364f9344B2c856B22,0x3794AA651C6Ad5c3ee6c9E42c2d055B35E9E4db9,0x3794AA651C6Ad5c3ee6c9E42c2d055B35E9E4db9,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x5Cd000d5aE3a22601B13bf27a960014C8e4Da475,0x5d36DFCB474934bA1F4d0c26D89A50db5e2Fd3ba,0x5d36DFCB474934bA1F4d0c26D89A50db5e2Fd3ba,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x72722242541183190E4Bff4d1094ee8b326A04A5,0x5d36DFCB474934bA1F4d0c26D89A50db5e2Fd3ba,0x5d36DFCB474934bA1F4d0c26D89A50db5e2Fd3ba,1.723023,1723023327957148061,false,HEALTHY,""
0x26f4De817517922DB6061a59b0cD662c412E8152,0xB711a51A97a86b065b7A1fD917E7eC881BDBb570,0xB711a51A97a86b065b7A1fD917E7eC881BDBb570,1.124668,1124667559070170455,false,HEALTHY,""
0x755A0FD9f68B4E6A6E3cc800F7b8D006b8B0fbab,0x71057065297Dcb1fcD5da24294F32Df1e16DAd0b,0x71057065297Dcb1fcD5da24294F32Df1e16DAd0b,1.076780,1076780102353219541,false,HEALTHY,""
0x123A73541ED7FAE05AD2a47780E8354890b5FAd9,0x2Fe9811E6B3ccEb5c14cCa6523F10FFDf4288aF6,0x2Fe9811E6B3ccEb5c14cCa6523F10FFDf4288aF6,1.592632,1592631822688435746,false,HEALTHY,""
0x6927DA84fD0b01D9e37055c3Ee0Bd2c05A8e7260,0x4331A6F53F75b215b1a6D6292AcAa564bD89464f,0x4331A6F53F75b215b1a6D6292AcAa564bD89464f,1.799469,1799468828904402513,false,HEALTHY,""
0x3f8D3a95A1934c72CF88DC99b81CFBA7b3BDf39E,0xa4ee2C2558D3480703D5dB54Ba64094cc04d011a,0xa4ee2C2558D3480703D5dB54Ba64094cc04d011a,1.062615,1062614726742472132,false,HEALTHY,""
0x69Ef6aEAD725C5a00e7DfE7D1EE8FD24F5DB880C,0xE1386e51F84363638d749F88faB1dD41eD003FFd,0xE1386e51F84363638d749F88faB1dD41eD003FFd,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xFe0763A14EB29969B53056183C845116374bEa1b,0x1Dc539b8EeA37d5d60750D52090141182c28ea3C,0x1Dc539b8EeA37d5d60750D52090141182c28ea3C,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x59Cf19Bdb714922a3925FDdd070A155A4BD08E77,0xE1386e51F84363638d749F88faB1dD41eD003FFd,0xE1386e51F84363638d749F88faB1dD41eD003FFd,1.163199,1163198581273954503,false,HEALTHY,""
0xBb365Ad930C57e9A5e11536c0B8cB47D4bB3b75F,0x6Ab41a9Ee72b6f65639EcE3cc3B38FBADdA8e08B,0x6Ab41a9Ee72b6f65639EcE3cc3B38FBADdA8e08B,1.285336,1285336025933279117,false,HEALTHY,""
0x92E2aEe424c41abca5E20Da4b36C4925bc683516,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,0x3A306B33a1Da8A0412983b8C4939F8a9cd568f40,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xE463c1bfC80e776AcFB87C0DdCcFF36886bD123e,0x4652eE2E7bB7D53467FceD01E3DF8DED989795aE,0x4652eE2E7bB7D53467FceD01E3DF8DED989795aE,1.618747,1618746641198601577,false,HEALTHY,""
0x9C498430364cE3a69D9470000F7Aa82ed118F5Fa,0x69B6a4227112d07861B282566D77C28A34a46346,0x69B6a4227112d07861B282566D77C28A34a46346,1.176125,1176124747435398935,false,HEALTHY,""
0xb63673658451B848b33EE39D346898Ca040C903a,0xc926A6d6894c94ACA4Dc3C64F08EFCa8dC35ad67,0xc926A6d6894c94ACA4Dc3C64F08EFCa8dC35ad67,1.122120,1122119695697027842,false,HEALTHY,""
0xa8fe0F4BEf5A55Fa46B08fE2404157077f2b0bE5,0xfd010Be805Ab388f94F4C61b5192b6747549c3c8,0xfd010Be805Ab388f94F4C61b5192b6747549c3c8,1.285337,1285337267620722416,false,HEALTHY,""
0x32d0f654B254701ab90DaD687BD6132fEB2F3aa3,0xa881555e07e3BE6a61C16829d24FE0228B57494f,0xa881555e07e3BE6a61C16829d24FE0228B57494f,1.126147,1126147074707128709,false,HEALTHY,""
0xaff045e7E48BDfE0AB498dAfF3E4173eeAE011a0,0x70381dba39c529aB86aDA1C618A192e6089E795d,0x70381dba39c529aB86aDA1C618A192e6089E795d,1.124671,1124671053163458360,false,HEALTHY,""
0x81277381242d28bFb48F40d495c79b6454358c1f,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,1.276223,1276223415428240140,false,HEALTHY,""
0x8dD2769Aa18C15eC893B2db6Cf8D60923D1d4fFa,0xDB75D58e00106A8dfdbAf225Ff9257529cc37f53,0xDB75D58e00106A8dfdbAf225Ff9257529cc37f53,1.118307,1118306823025038809,false,HEALTHY,""
0x591732Da40f44630c653E70D73CE1b01f8a71f03,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,1.363241,1363240559321446830,false,HEALTHY,""
0x98b73b55f59106DE8447B72CE81D691622788A72,0x33ecbF7d63814c8cecF9Ad7e65a8B7Ad8BECF60e,0x33ecbF7d63814c8cecF9Ad7e65a8B7Ad8BECF60e,1.285341,1285341446133003894,false,HEALTHY,""
0xDCDccDD245a864F2d9c4a1Aed57FF9f22416fd3E,0x7E9dA4FA8E53f8C396405E8Ac356EBb0bf5bf925,0x7E9dA4FA8E53f8C396405E8Ac356EBb0bf5bf925,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x1b3F98281F484AA95E4d9742Ec13e4986f0cfD0E,0x7E9dA4FA8E53f8C396405E8Ac356EBb0bf5bf925,0x7E9dA4FA8E53f8C396405E8Ac356EBb0bf5bf925,1.046212,1046212014814059488,false,HEALTHY,""
0xc0eB0FB4D10BCD683677B7D50256AF4857380689,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,0x9740Ed1175646e932C454Fd7366D1DFA304DbE32,1.058525,1058525426850680680,false,HEALTHY,""
0x433fa8F9292F180D89482dcb6E245Ea5732cD7C8,0xA41F6aBCA0cb06a105f12a682E1995Efa0c1d50a,0xA41F6aBCA0cb06a105f12a682E1995Efa0c1d50a,1.300433,1300433425990004560,false,HEALTHY,""
0x16f2FF77A629854a03B3c2bC07B22a925838075a,0x40b9e4662bdAD417DdC0B7eE7ecf11AdFD1a6E7f,0x40b9e4662bdAD417DdC0B7eE7ecf11AdFD1a6E7f,1.442130,1442130280144424934,false,HEALTHY,""
0x6f57D9A6d8819437f7c7e76B7938fa3A1821f5Cc,0xf2d9cE11e25E0aF0F2B630b9eEd4C041CA128BCE,0xf2d9cE11e25E0aF0F2B630b9eEd4C041CA128BCE,2.170317,2170317113718971669,false,HEALTHY,""
0x061068AafF1Ea2EF394911cd7225f4b9Ae9a731A,0x6528d1c28AeBBd04CD58F70326599f0AB903DCA7,0x6528d1c28AeBBd04CD58F70326599f0AB903DCA7,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xC2837c9E788f4665B5d9ec4f1bfEbe610796E53E,0x01b8b7f7bA915Fc39F5B9363F84b1d7FCfD19DcC,0x01b8b7f7bA915Fc39F5B9363F84b1d7FCfD19DcC,1.183882,1183881918753694922,false,HEALTHY,""
0x7Dbed978bF13df36dfF60C7C23f885bd68421889,0xC5163F6D1d2943012D67066DcF81B422f966ACbd,0xC5163F6D1d2943012D67066DcF81B422f966ACbd,2.337013,2337012659683588337,false,HEALTHY,""
0x8C193EA12DaCE0A2E3c11C325dC19fB49f8e6Fb6,0xC5163F6D1d2943012D67066DcF81B422f966ACbd,0xC5163F6D1d2943012D67066DcF81B422f966ACbd,3.599000,3598999723703117174,false,HEALTHY,""
0x2137AE5b7E15036754153148B1D798184bd7C9D1,0x175B3A4E902424EF8233bf6475c247CB7EFd16a0,0x175B3A4E902424EF8233bf6475c247CB7EFd16a0,1.039090,1039090007909850676,false,HEALTHY,""
0xFF6477253F8dc700B7F059D49cE3B3a822029702,0x3A4825A0C8C2a16682E02B9B951780755E4461Dc,0x3A4825A0C8C2a16682E02B9B951780755E4461Dc,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x67D1BCa1c7EA0E9b8d94fd0BB7F03579972Ee0e9,0x3A4825A0C8C2a16682E02B9B951780755E4461Dc,0x3A4825A0C8C2a16682E02B9B951780755E4461Dc,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x930D6e8212eA04af377f54543c767165c77188b0,0x40b9e4662bdAD417DdC0B7eE7ecf11AdFD1a6E7f,0x40b9e4662bdAD417DdC0B7eE7ecf11AdFD1a6E7f,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x66A40311fB48707c61C00556653E2eB41D436c4A,0xf71ed12B7667963834740D11bBCC21be3B3425Db,0xf71ed12B7667963834740D11bBCC21be3B3425Db,1.232537,1232537139134101910,false,HEALTHY,""
0x5cA4A1435115834615fB5e1E20c6c02Db368e7fe,0x402d2A9E83cc3f8EF26FcB3B23b20CBA67407582,0x402d2A9E83cc3f8EF26FcB3B23b20CBA67407582,1.020127,1020127295143932686,false,HEALTHY,""
0x5bbf05510e3d55A52A3267A4f1525f0E398101A7,0xdDaA32fE9bf49f707f74B7593980D1a9aDA36CD8,0xdDaA32fE9bf49f707f74B7593980D1a9aDA36CD8,1.285361,1285361230704165776,false,HEALTHY,""
0xFbe32DdA4c44Cc0ddFbebCA1962f6eA621EeE1c9,0xbaa433d9B1787579B16aBA880773eBb090b96857,0xbaa433d9B1787579B16aBA880773eBb090b96857,1.117706,1117706227701256443,false,HEALTHY,""
0x8F8dcf5De366155984Da13Fd7C1a70955d6bB801,0xe93Ce78b11BD984086E778e1dE7CA3c4EB7FEa62,0xe93Ce78b11BD984086E778e1dE7CA3c4EB7FEa62,1.118266,1118265683838707297,false,HEALTHY,""
0x0D737873100387915b0C7E081CDFc7A92b7b94f9,0xbce8bCEeF7bBA623067cd224691d86bbDE83b41E,0xbce8bCEeF7bBA623067cd224691d86bbDE83b41E,1.124693,1124693291652001742,false,HEALTHY,""
0x7737c24dF89D77f85aaC8faE48B07E043c9f5804,0x288ceCac3Ca41f006d0A79717fbC1b89C2e4A564,0x288ceCac3Ca41f006d0A79717fbC1b89C2e4A564,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x0D88B2c221C029691BE2f32Da29EFBAFaD3f5F07,0x41ea7e9113Bc00D3f7cE54130eB2F6d152BF91fd,0x41ea7e9113Bc00D3f7cE54130eB2F6d152BF91fd,1.124938,1124938137084430770,false,HEALTHY,""
0x3d2F9CE95b44A386755074C98a5F6d7868e39B15,0x39Bc45F502000918607F2fa19Bbab8C39d856518,0x39Bc45F502000918607F2fa19Bbab8C39d856518,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x20042fD8c991DfF766E44361a1264a6B6801fc56,0xeDee4752e5a2F595151c94762fB38e5730357785,0xeDee4752e5a2F595151c94762fB38e5730357785,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xc684612461AcC9E9735DcbeEe08625c70eE02e25,0xc3Cdb57C1169fD641ef5d08D9A5828E5A8bCeFcF,0xc3Cdb57C1169fD641ef5d08D9A5828E5A8bCeFcF,1.224172,1224171760457609105,false,HEALTHY,""
0x3505fbFa2A755e59b81E710Bb65092c1B99b6323,0x3d1E49665d682b6736F7D18a7c6252C3B13d173a,0x3d1E49665d682b6736F7D18a7c6252C3B13d173a,1.207742,1207741726849139475,false,HEALTHY,""
0xab5D943BE4fcd149a074740ea8C0c8fE1A055750,0xbbe46960961A05C7981a5F6f0490e8A4916B56c9,0xbbe46960961A05C7981a5F6f0490e8A4916B56c9,1.020146,1020145575848309059,false,HEALTHY,""
0x800797802bDB987ad75848a6881345169E1535bB,0xb06caFa21b4616a13dA027F28Db5e41d01A155A4,0xb06caFa21b4616a13dA027F28Db5e41d01A155A4,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x3fa4Fb835631c04d2036CE5cd5f75Bdff39aB771,0x94399055A64b351429562Ff00E8b3E449d087C46,0x94399055A64b351429562Ff00E8b3E449d087C46,1.146209,1146209342345464984,false,HEALTHY,""
0xE53CC17EFE3554629A14af8CC23CE26910f02E45,0x86CaB28464B654a12B5ad1b49894CFaa13B6bdc0,0x86CaB28464B654a12B5ad1b49894CFaa13B6bdc0,1.124723,1124722946898420786,false,HEALTHY,""
0xfEfbcC3032BB08d3d5F04508009D6DF5639c7c7E,0xB619585b533dEE0262eddB86D46AC2f9053db774,0xB619585b533dEE0262eddB86D46AC2f9053db774,1.446340,1446339712202666199,false,HEALTHY,""
0x14B940D79813a77F5f6E2014D96AF19728c4aa29,0x6EFfB1aaC457Da1287E25035052Af6549eD6DEEA,0x6EFfB1aaC457Da1287E25035052Af6549eD6DEEA,1.031057,1031056878380720927,false,HEALTHY,""
0xB5945b5bB7CfAfD0240059c6B0d7fbB6156d9012,0x697B108a9Cf660FB6a2fc3F0FCC1C98B1218249B,0x697B108a9Cf660FB6a2fc3F0FCC1C98B1218249B,1.020165,1020165297004710547,false,HEALTHY,""
0xc28bB02Fb8A3A523A340c35DF15155bc2457eFCC,0xD0229CcCeda1DD2BF8A6Da1AafFA21e212032e0f,0xD0229CcCeda1DD2BF8A6Da1AafFA21e212032e0f,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xE5DC29279739156e59fEC72d5DADfa72A8Df05e8,0xa4F7d6A008401a608476199A01DCc5487130987a,0xa4F7d6A008401a608476199A01DCc5487130987a,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x45E8B555Fc35A3bad5C6378431c76F7452Cf01E9,0x0f39DFf9EB1d7A58C9fC05a913EF57724D77b6Da,0x0f39DFf9EB1d7A58C9fC05a913EF57724D77b6Da,1.080959,1080958818503954576,false,HEALTHY,""
0x142dD565Ea30c1329083c895Fb74C68A0ab4Dd97,0xB287cdaa138379eF108F0D613086e56Dc115d729,0xB287cdaa138379eF108F0D613086e56Dc115d729,1.159598,1159598173279324763,false,HEALTHY,""
0xb5f366c4BF38D90dE779553b07cf779A60F39DC7,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x62e88B0b190066f366dB8518666Db97909DA1993,0x0B558EaBCc3E3bf156FCb523505c1Be76e46f035,0x0B558EaBCc3E3bf156FCb523505c1Be76e46f035,1.215952,1215952191042287676,false,HEALTHY,""
0x136B32E4Ce9C1177EB6782866e6fEbC1765D6034,0xD0229CcCeda1DD2BF8A6Da1AafFA21e212032e0f,0xD0229CcCeda1DD2BF8A6Da1AafFA21e212032e0f,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0xd6f4c14b8E970063AF353f73A7AbE9b64B9B7943,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,1.039163,1039163397469134611,false,HEALTHY,""
0xf86961bfa16d96912f9241104E3A07656eBD7b6e,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,0xB1A29d85145fCe237C095aa7783BF6cF6D130f5b,1.025615,1025615123328937818,false,HEALTHY,""
0x033eA0Fd529fC85fD6A58E59ACE183833eb778AD,0xE654229b9dc0dA7838fbd7F34f377faF36CB2678,0xE654229b9dc0dA7838fbd7F34f377faF36CB2678,1.475090,1475090111025275489,false,HEALTHY,""
0x274cd28F83A70405D5Db84Ae06543400cEfAd007,0x41FDfB843B22F22dDDC1CAEC595127a1089323AC,0x41FDfB843B22F22dDDC1CAEC595127a1089323AC,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x6cd659914e30237DF7455082AD58a9cc439fABCd,0x41ea7e9113Bc00D3f7cE54130eB2F6d152BF91fd,0x41ea7e9113Bc00D3f7cE54130eB2F6d152BF91fd,1.291117,1291117265526589235,false,HEALTHY,""
0x5AA1580bf7aDEAE4B7729EE5fF40685444059D49,0x737bbFb6BF39774E406C8CAc0BD41C8DF797702c,0x737bbFb6BF39774E406C8CAc0BD41C8DF797702c,1.104060,1104060309366793286,false,HEALTHY,""
0x691F0C6C1e9e3c93cAdf6E4fa55f6470138b1550,0x7893Ea5e904DF4Ea5D7c3169851d40c37B6B2842,0x7893Ea5e904DF4Ea5D7c3169851d40c37B6B2842,1.183963,1183962596324025436,false,HEALTHY,""
0x58b3Fd23ec93C71Ff43B95b880d918e6cc9AB76A,0xC02568DeDf50C76196728A43cC5c6f9dA4F792af,0xC02568DeDf50C76196728A43cC5c6f9dA4F792af,1.191805,1191805495877918835,false,HEALTHY,""
0x1c2D4107F89Fdc1eD04231B708A2E2E2CE17429D,0x03Ece75a539cD7b83fa4040222059c5471eAe5F4,0x03Ece75a539cD7b83fa4040222059c5471eAe5F4,1.058604,1058604327699545163,false,HEALTHY,""
0x2C754CACc27DFa60cBB84cddcb83F0cBa1564686,0xCE50bD5C2f4319E186DA50e3aD8952BBa2B50d08,0xCE50bD5C2f4319E186DA50e3aD8952BBa2B50d08,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x55CAe7C4C9553b3c0229BcCcd35b3348fe079E64,0xCE50bD5C2f4319E186DA50e3aD8952BBa2B50d08,0xCE50bD5C2f4319E186DA50e3aD8952BBa2B50d08,1.157666,1157666409970137479,false,HEALTHY,""
0x83FB5fDf87bE433f86bBFb8108DC71cEFd16af07,0xD20e9be1AF2848fcBb0aCa0902C9A8d80E12C014,0xD20e9be1AF2848fcBb0aCa0902C9A8d80E12C014,1.084114,1084114239377109636,false,HEALTHY,""
0x03B8646d40816A42596A6A262cAF466082191423,0xFdA34F10cd456c16fa9820eCC2C8F9FC98A2FEB9,0xFdA34F10cd456c16fa9820eCC2C8F9FC98A2FEB9,1.285452,1285451823498837114,false,HEALTHY,""
0x6Ca44CfDe6F40Ad9bf5FeDd777ED538F5D8f3B25,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x498d34d5875E2593D9890872d792aAF1Bc52b952,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,0xe3D2e44ef2b07c432569f09F8348D3CFFC14Ea57,1.183975,1183974625416428520,false,HEALTHY,""
0x38f4367252582c959c0cF904b7BeB9fe9F4605a2,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x8bc4DAd31f53647c53fcd117a303AD41AD244103,0x5125339a7E92161023A55619b9d03faA2D01F03F,0x5125339a7E92161023A55619b9d03faA2D01F03F,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x85CdCcbCa0E45A4f7B9F68E32380210ba5e3dD41,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,1.499702,1499701566574246683,false,HEALTHY,""
0x74E66672F7E430BDC029094bBF74Cc3c4B94CA13,0x8C9482e27CC7Cae722FdEc48616a1F849fA51F8c,0x8C9482e27CC7Cae722FdEc48616a1F849fA51F8c,1.139014,1139014411872774056,false,HEALTHY,""
0xE279f97fA7678A73586116E935A52C68Be221C46,0x9D677028E0e592D48fc8a8Ddc910693301a4a450,0x9D677028E0e592D48fc8a8Ddc910693301a4a450,1.700898,1700898329741013664,false,HEALTHY,""
0xa0CBF6D7D4c333e36602878377FdF19C5A9F1838,0x7D49E44D3365A1e5A04B2d3d11744aDf2124b2a7,0x7D49E44D3365A1e5A04B2d3d11744aDf2124b2a7,1.029234,1029234076858351775,false,HEALTHY,""
0x4466EB5822AC57B94A0A885D3D53e3D38A288392,0x97bA79049f770a3BF0Acf245836e34c38A18c318,0x97bA79049f770a3BF0Acf245836e34c38A18c318,1.006398,1006398272306406177,false,HEALTHY,""
0x71fef2BD34C787b85b60afD1f67f00875A9A045D,0x2602207C6A96629f77263131073F7d33666Fb905,0x2602207C6A96629f77263131073F7d33666Fb905,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x376168ba43AA2cE350fF0D435CfaEbFCF7B8fFF4,0x5e1EDD232a98421225760f58d09102B1bAA52Fda,0x5e1EDD232a98421225760f58d09102B1bAA52Fda,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x921Fb4191949B40d2B2f271bc8e60D055BD42948,0x94cD1D5c591DEDd39d2bbFc24EbeCBA05830fa36,0x94cD1D5c591DEDd39d2bbFc24EbeCBA05830fa36,1.136958,1136957818981886516,false,HEALTHY,""
0x414870c914C200452201D5057B1b954c6b0E1C9f,0x9a06f4041C1b088e536eEe53dD8813eE0b9aD62c,0x9a06f4041C1b088e536eEe53dD8813eE0b9aD62c,1.276350,1276350467552380277,false,HEALTHY,""
